Flight_ID,Airline,Aircraft_Type,Aircraft_Age_Years,Flight_Phase,Departure_Airport_Code,Arrival_Airport_Code,Flight_Duration_Hours,Last_Maintenance_Hours,Engine_Hours_Since_Overhaul,Pilot_Experience_Hours,CoPilot_Experience_Hours,Number_of_Crew,Total_Onboard,Cargo_Weight_KG,Date,Time_UTC,Season,Visibility_KM,Wind_Speed_KNOTS,Wind_Direction_Degrees,Temperature_Celsius,Precipitation_MM,Weather_Condition,Turbulence_Severity,Departure_Airport_Elevation_FT,Arrival_Airport_Elevation_FT,Route_Complexity,Air_Traffic_Density,Accident,Accident_Severity,Fatalities,Injuries,Aircraft_Damage,Cause_Category
F202408080110,Alliance Air,Dornier Do 228,7,Landing,MAA,BOM,3.11,800,4559,15248,12043,6,245,9228,2024-08-08,03:57,Monsoon,4.48,15,354,10.2,12.21,Rain,Severe,33,39,Mountainous_Terrain,High,0,,0,0,,
F202205180111,Vistara,Airbus A320,15,Taxi,ATQ,AMD,4.5,1108,5257,10992,9525,12,382,8882,2022-05-18,22:31,Summer,4.27,36,257,31.7,0.0,Clear,Severe,765,192,Multiple_Waypoints,Low,0,,0,0,,
F202408250112,FlyBig,ATR 72,25,Taxi,PNQ,ATQ,3.24,791,7052,2606,1797,10,252,9303,2024-08-25,20:30,Monsoon,3.73,33,297,14.3,0.92,Thunderstorms,None,1863,765,Direct,High,0,,0,0,,
F202407170113,Star Air,Airbus A320,13,Takeoff,BBI,IXB,1.49,1965,5877,16896,4370,9,178,2753,2024-07-17,16:21,Monsoon,8.11,1,315,34.9,7.42,Rain,Light,85,412,Multiple_Waypoints,High,0,,0,0,,
F202212270114,Alliance Air,ATR 72,2,Takeoff,BOM,ATQ,2.19,711,4151,7360,672,4,302,9458,2022-12-27,19:41,Summer,5.87,16,352,21.4,0.0,Cloudy,Severe,39,765,Direct,Medium,1,Fatal_Accident,166,36,Destroyed,Weather
F202406030115,Akasa Air,Airbus A321,11,Taxi,ATQ,AMD,0.88,1733,647,8716,2224,8,195,6202,2024-06-03,13:47,Monsoon,1.66,0,340,34.3,1.96,Cloudy,Moderate,765,192,Mountainous_Terrain,Low,0,,0,0,,
F202408080116,Vistara,Embraer E190,15,En_Route,MAA,BOM,3.12,803,3785,2524,1639,8,82,4666,2024-08-08,04:50,Monsoon,5.36,5,322,43.3,13.83,Thunderstorms,Light,33,39,Multiple_Waypoints,Medium,0,,0,0,,
F202409090117,Air India,Embraer E190,3,Landing,DEL,MAA,4.69,1769,4954,15128,12946,9,383,7388,2024-09-09,04:17,Monsoon,5.25,20,62,34.6,9.67,Cloudy,Light,777,33,Multiple_Waypoints,High,0,,0,0,,
F202301080118,FlyBig,Dornier Do 228,6,Taxi,IXB,AMD,1.8,908,5844,8627,1071,8,102,7236,2023-01-08,04:00,Summer,1.57,7,183,35.5,0.0,Clear,Moderate,412,192,Direct,Medium,0,,0,0,,
F202205120119,Star Air,ATR 72,8,En_Route,BLR,DEL,3.55,732,3101,9997,7787,6,62,8541,2022-05-12,04:03,Summer,0.78,30,159,30.5,0.0,Cloudy,None,3000,777,Direct,Medium,0,,0,0,,
F202507090120,Alliance Air,Airbus A320,9,En_Route,GAU,CCU,2.64,397,1469,11623,8419,10,149,1147,2025-07-09,12:35,Monsoon,7.5,35,93,41.1,10.27,Rain,Moderate,158,18,Multiple_Waypoints,High,0,,0,0,,
F202101040121,Alliance Air,Embraer E190,9,En_Route,BBI,IXB,1.42,330,2648,13839,12837,10,110,2723,2021-01-04,03:27,Summer,2.64,34,286,37.4,0.0,Cloudy,None,85,412,Mountainous_Terrain,Low,0,,0,0,,
F202103200122,Star Air,Boeing 737,8,Parked,BBI,BOM,2.09,1176,1452,3031,1712,5,317,6644,2021-03-20,02:18,Summer,7.23,20,329,28.9,0.0,Clear,Severe,85,39,Direct,Low,0,,0,0,,
F202312220123,IndiGo,Airbus A320,23,Takeoff,BOM,CCU,3.11,1556,5802,10027,3034,6,316,9940,2023-12-22,02:33,Summer,5.11,12,65,26.6,0.0,Clear,Light,39,18,Direct,Medium,0,,0,0,,
F202404160124,Vistara,Dornier Do 228,23,Taxi,DEL,GAU,2.48,1130,769,17902,5384,10,389,7146,2024-04-16,05:10,Summer,3.5,37,51,33.8,0.0,Clear,Light,777,158,Mountainous_Terrain,Medium,0,,0,0,,
F202502130125,Akasa Air,Embraer E190,4,Takeoff,GAU,HYD,3.27,735,2137,19787,17949,5,381,4860,2025-02-13,16:39,Summer,5.45,3,98,14.5,0.0,Clear,None,158,2024,Multiple_Waypoints,High,0,,0,0,,
F202012210126,IndiGo,Boeing 787,19,En_Route,CCU,AMD,4.09,573,3694,16575,8170,4,93,7470,2020-12-21,07:14,Summer,8.05,15,182,38.6,0.0,Cloudy,Moderate,18,192,Mountainous_Terrain,Low,0,,0,0,,
F202302020127,Star Air,Airbus A320,17,Takeoff,BBI,AMD,4.85,753,6890,11025,4371,5,171,1206,2023-02-02,17:37,Summer,0.97,16,75,32.1,0.0,Dust_Storm,Moderate,85,192,Direct,Medium,0,,0,0,,
F202102130128,IndiGo,Dornier Do 228,11,Parked,HYD,IXB,3.94,1527,3029,5961,3197,12,58,151,2021-02-13,07:26,Summer,9.2,26,127,30.0,0.0,Clear,Light,2024,412,Mountainous_Terrain,High,0,,0,0,,
F202202220129,Star Air,Boeing 737,3,Taxi,CCU,GAU,2.51,1254,1656,2820,1692,11,181,6032,2022-02-22,05:20,Summer,4.79,35,222,42.0,0.0,Clear,Moderate,18,158,Direct,Medium,0,,0,0,,
F202212160130,Alliance Air,Embraer E190,16,Takeoff,IXB,ATQ,1.58,858,5684,1629,849,10,74,9698,2022-12-16,08:54,Summer,4.1,26,39,11.6,0.0,Clear,Light,412,765,Multiple_Waypoints,Low,0,,0,0,,
F202010090131,Star Air,Embraer E190,6,Taxi,COK,GOI,1.41,1875,721,12225,3411,7,136,6670,2020-10-09,14:29,Summer,8.34,13,138,34.0,0.0,Clear,Moderate,30,189,Direct,Low,0,,0,0,,
F202305110132,IndiGo,ATR 72,24,Taxi,GOI,COK,3.05,215,800,10545,1648,9,78,5706,2023-05-11,03:42,Summer,5.67,31,324,24.6,0.0,Dust_Storm,Moderate,189,30,Mountainous_Terrain,Medium,0,,0,0,,
F202211220133,SpiceJet,Airbus A321,8,Takeoff,AMD,HYD,1.6,1789,2790,5291,906,6,59,8146,2022-11-22,05:53,Summer,4.33,34,349,27.3,0.0,Clear,Light,192,2024,Mountainous_Terrain,High,0,,0,0,,
F202105160134,Vistara,Boeing 787,12,Landing,BLR,BOM,2.36,563,4354,7580,4603,7,264,114,2021-05-16,14:58,Summer,7.62,24,336,33.1,0.0,Clear,None,3000,39,Direct,Medium,0,,0,0,,
F202204290135,IndiGo,Airbus A320,6,Landing,DEL,BLR,4.58,1139,6740,11776,4834,10,297,8307,2022-04-29,05:55,Summer,2.77,22,301,12.8,0.0,Cloudy,Moderate,777,3000,Mountainous_Terrain,High,0,,0,0,,
F202406240136,FlyBig,Boeing 737,2,Landing,HYD,PNQ,2.78,1820,3370,11692,2849,8,312,5853,2024-06-24,04:26,Monsoon,6.99,33,134,42.1,11.99,Cloudy,None,2024,1863,Multiple_Waypoints,Low,0,,0,0,,
F202311010137,FlyBig,Boeing 737,18,Landing,BOM,AMD,0.62,554,1931,12478,8466,7,223,7281,2023-11-01,10:45,Summer,4.24,17,95,40.7,0.0,Clear,None,39,192,Direct,Medium,0,,0,0,,
F202408130138,Vistara,Boeing 787,1,Taxi,PNQ,BOM,2.75,1579,4856,6874,2808,12,384,8134,2024-08-13,05:58,Monsoon,0.64,22,73,10.1,7.17,Rain,None,1863,39,Direct,Low,0,,0,0,,
F202207040139,Alliance Air,Airbus A320,16,Parked,BOM,PNQ,3.53,1026,6795,11852,4597,10,338,1390,2022-07-04,16:07,Monsoon,0.94,33,254,17.3,13.57,Cloudy,Severe,39,1863,Mountainous_Terrain,Low,0,,0,0,,
F202009050140,Akasa Air,Embraer E190,16,Landing,BLR,IXB,2.03,940,4314,12062,3243,4,365,7464,2020-09-05,11:46,Monsoon,3.12,33,178,42.3,8.32,Thunderstorms,Moderate,3000,412,Mountainous_Terrain,Low,0,,0,0,,
F202505280141,Alliance Air,Embraer E190,17,Taxi,COK,AMD,1.58,1590,2527,7567,4646,11,72,3953,2025-05-28,12:15,Summer,1.71,0,313,30.5,0.0,Clear,Severe,30,192,Multiple_Waypoints,Medium,0,,0,0,,
F202202070142,Star Air,Boeing 787,1,Landing,AMD,GAU,4.37,368,6090,13229,8227,8,204,265,2022-02-07,07:06,Summer,0.85,20,187,18.5,0.0,Clear,Moderate,192,158,Mountainous_Terrain,Low,1,Minor_Incident,0,5,Minor,Bird_Strike
F202207050143,IndiGo,Embraer E190,6,En_Route,ATQ,HYD,1.5,1778,4230,8697,7496,6,204,8507,2022-07-05,23:00,Monsoon,5.67,25,163,27.9,0.67,Rain,Moderate,765,2024,Mountainous_Terrain,High,0,,0,0,,
F202302010144,Vistara,Airbus A320,25,Parked,DEL,GAU,3.39,1943,3351,9125,6308,9,62,7161,2023-02-01,23:09,Summer,6.91,18,196,30.4,0.0,Clear,Severe,777,158,Mountainous_Terrain,Medium,0,,0,0,,
F202308220145,IndiGo,Airbus A320,5,En_Route,BBI,CCU,4.14,1179,6982,15999,14250,4,178,4714,2023-08-22,04:06,Monsoon,3.73,13,171,18.3,11.04,Thunderstorms,None,85,18,Direct,High,0,,0,0,,
F202202280146,Alliance Air,Embraer E190,15,Takeoff,BOM,ATQ,2.04,1162,5719,14747,8391,7,117,1761,2022-02-28,21:05,Summer,0.63,18,30,11.5,0.0,Clear,Moderate,39,765,Direct,Low,0,,0,0,,
F202311240147,Vistara,Airbus A321,19,Parked,ATQ,BOM,1.94,1050,2935,18481,4795,12,289,9311,2023-11-24,22:44,Summer,7.42,16,128,42.9,0.0,Clear,Moderate,765,39,Multiple_Waypoints,High,0,,0,0,,
F202101010148,Akasa Air,Embraer E190,12,Parked,ATQ,BOM,0.87,665,1870,7688,2938,12,196,6260,2021-01-01,19:04,Summer,2.23,32,282,39.2,0.0,Clear,Moderate,765,39,Mountainous_Terrain,Low,0,,0,0,,
F202110310149,IndiGo,Embraer E190,9,Parked,GAU,GOI,2.52,1652,3354,10033,7134,6,114,3611,2021-10-31,01:51,Summer,7.84,31,6,19.4,0.0,Clear,Moderate,158,189,Mountainous_Terrain,Medium,0,,0,0,,
F202012170150,Air India,Airbus A320,23,Taxi,BBI,IXB,3.96,702,2113,10914,3461,10,394,4581,2020-12-17,22:55,Summer,1.52,22,222,39.1,0.0,Clear,Moderate,85,412,Mountainous_Terrain,Medium,0,,0,0,,
F202112280151,IndiGo,Dornier Do 228,23,Taxi,HYD,BBI,3.37,1314,4999,7552,1493,9,103,5639,2021-12-28,16:11,Summer,5.3,0,320,36.7,0.0,Dust_Storm,Light,2024,85,Mountainous_Terrain,Low,0,,0,0,,
F202405150152,Akasa Air,Boeing 787,24,Takeoff,CCU,BOM,4.93,1817,578,1004,501,6,303,6604,2024-05-15,06:29,Summer,7.94,15,112,11.9,0.0,Cloudy,Severe,18,39,Multiple_Waypoints,Low,0,,0,0,,
F202007270153,Vistara,Boeing 787,19,En_Route,AMD,BOM,0.66,1861,3724,1552,1013,9,239,8568,2020-07-27,08:25,Monsoon,3.15,6,313,31.2,2.58,Rain,None,192,39,Mountainous_Terrain,High,0,,0,0,,
F202211290154,FlyBig,Boeing 787,6,Taxi,GOI,DEL,1.06,1278,7144,17001,13638,12,283,6208,2022-11-29,16:15,Summer,6.22,39,314,20.1,0.0,Clear,Moderate,189,777,Multiple_Waypoints,Low,0,,0,0,,
F202011240155,Alliance Air,Dornier Do 228,19,En_Route,DEL,PNQ,3.94,1790,7631,13530,7381,11,283,3468,2020-11-24,09:23,Summer,9.93,10,278,29.1,0.0,Cloudy,Moderate,777,1863,Mountainous_Terrain,High,0,,0,0,,
F202201220156,Air India,ATR 72,22,Takeoff,PNQ,GAU,2.54,534,1052,6586,3334,8,71,3390,2022-01-22,05:15,Summer,3.26,25,165,41.1,0.0,Dust_Storm,Light,1863,158,Multiple_Waypoints,Medium,0,,0,0,,
F202009020157,Vistara,Airbus A321,8,Takeoff,BLR,DEL,4.89,1308,5831,15019,4706,9,331,4036,2020-09-02,22:56,Monsoon,2.96,4,146,23.0,12.76,Rain,None,3000,777,Multiple_Waypoints,Low,0,,0,0,,
F202307010158,Akasa Air,Embraer E190,4,Takeoff,COK,HYD,4.13,1820,6822,18794,2466,12,324,5748,2023-07-01,15:01,Monsoon,6.36,28,284,16.1,10.34,Rain,Moderate,30,2024,Multiple_Waypoints,Low,0,,0,0,,
F202011300159,Akasa Air,Airbus A320,10,En_Route,DEL,MAA,2.48,461,5904,15378,8277,5,195,8647,2020-11-30,21:50,Summer,4.07,18,247,40.8,0.0,Clear,Severe,777,33,Direct,High,0,,0,0,,
F202302100160,Air India,Boeing 737,21,Landing,BBI,AMD,2.68,471,1113,18052,6700,8,78,1965,2023-02-10,20:20,Summer,7.81,22,50,18.6,0.0,Cloudy,None,85,192,Direct,High,0,,0,0,,
F202404060161,Alliance Air,Embraer E190,12,Parked,GAU,PNQ,4.33,837,7216,8587,1109,11,311,9370,2024-04-06,12:04,Summer,6.29,17,359,16.7,0.0,Dust_Storm,Moderate,158,1863,Direct,High,0,,0,0,,
F202208030162,Vistara,Boeing 737,23,Taxi,BLR,CCU,1.52,780,3209,7612,1482,12,210,4322,2022-08-03,22:39,Monsoon,2.51,11,266,20.7,0.16,Cloudy,None,3000,18,Mountainous_Terrain,High,0,,0,0,,
F202012180163,Akasa Air,Boeing 787,19,En_Route,ATQ,BBI,4.07,1993,5759,1120,547,10,203,1088,2020-12-18,03:09,Summer,8.55,0,76,18.5,0.0,Clear,Light,765,85,Direct,Low,0,,0,0,,
F202207290164,FlyBig,Dornier Do 228,2,En_Route,MAA,IXB,1.94,456,6141,13691,5311,5,359,2972,2022-07-29,07:18,Monsoon,4.6,16,154,14.4,12.68,Cloudy,Light,33,412,Mountainous_Terrain,Medium,0,,0,0,,
F202402210165,FlyBig,Airbus A321,6,Landing,CCU,HYD,1.75,767,7086,8767,3598,4,393,1563,2024-02-21,15:28,Summer,3.05,6,353,40.4,0.0,Cloudy,None,18,2024,Mountainous_Terrain,Low,0,,0,0,,
F202507060166,FlyBig,Airbus A320,19,Takeoff,IXB,MAA,0.85,816,1727,3822,1752,11,253,4807,2025-07-06,00:27,Monsoon,5.06,0,28,25.6,9.89,Cloudy,None,412,33,Direct,Medium,0,,0,0,,
F202211120167,Air India,Embraer E190,19,Taxi,CCU,BOM,3.15,1952,7399,18306,12346,4,229,4775,2022-11-12,05:31,Summer,6.02,40,217,33.0,0.0,Cloudy,Severe,18,39,Multiple_Waypoints,Medium,0,,0,0,,
F202108070168,Star Air,Boeing 787,7,Parked,GOI,BBI,1.1,221,3764,13919,6797,11,90,4545,2021-08-07,03:11,Monsoon,6.98,12,351,25.9,0.19,Rain,Light,189,85,Multiple_Waypoints,High,1,Minor_Incident,0,2,Minor,Human_Error
F202403050169,IndiGo,ATR 72,2,Taxi,ATQ,GAU,3.72,1940,4783,4686,3815,11,106,4803,2024-03-05,14:54,Summer,6.31,11,350,16.0,0.0,Cloudy,Severe,765,158,Multiple_Waypoints,Medium,0,,0,0,,
F202112260170,Akasa Air,Dornier Do 228,9,Landing,BLR,DEL,1.4,1901,3599,17068,4338,4,112,6894,2021-12-26,10:12,Summer,7.56,6,206,13.3,0.0,Cloudy,Moderate,3000,777,Direct,Low,0,,0,0,,
F202201030171,FlyBig,ATR 72,11,Takeoff,BOM,PNQ,1.62,551,5643,2837,1705,9,333,1865,2022-01-03,04:42,Summer,3.16,35,247,10.8,0.0,Clear,Light,39,1863,Multiple_Waypoints,Medium,0,,0,0,,
F202102200172,Vistara,ATR 72,2,Parked,COK,DEL,1.88,470,2187,7852,1894,11,144,2432,2021-02-20,14:02,Summer,8.06,9,169,41.7,0.0,Cloudy,Moderate,30,777,Direct,Medium,0,,0,0,,
F202108210173,Star Air,Airbus A321,4,Landing,CCU,BBI,1.8,604,2940,3480,1239,11,64,5251,2021-08-21,08:28,Monsoon,0.54,12,350,38.8,4.13,Cloudy,Light,18,85,Direct,Low,0,,0,0,,
F202401070174,SpiceJet,Airbus A321,21,Landing,CCU,AMD,4.58,184,1027,9597,3383,12,341,5529,2024-01-07,03:59,Summer,1.36,20,296,21.5,0.0,Cloudy,Severe,18,192,Mountainous_Terrain,High,0,,0,0,,
F202207250175,Air India,Airbus A321,12,En_Route,COK,ATQ,0.64,1647,5292,8566,1092,4,224,5655,2022-07-25,20:30,Monsoon,7.91,11,273,31.2,5.22,Cloudy,Severe,30,765,Multiple_Waypoints,High,0,,0,0,,
F202202130176,SpiceJet,Embraer E190,16,Taxi,GOI,BLR,4.37,537,4786,10568,5494,9,138,3419,2022-02-13,18:09,Summer,9.58,32,57,30.9,0.0,Clear,Light,189,3000,Mountainous_Terrain,Medium,0,,0,0,,
F202106230177,Alliance Air,Airbus A320,11,En_Route,IXB,MAA,3.8,1739,3911,17336,12481,6,90,9479,2021-06-23,17:30,Monsoon,9.52,2,279,31.0,6.35,Cloudy,Moderate,412,33,Mountainous_Terrain,Medium,0,,0,0,,
F202012060178,Vistara,Embraer E190,20,Taxi,GAU,COK,1.07,352,2596,13275,3509,8,86,1034,2020-12-06,23:47,Summer,2.34,19,107,28.4,0.0,Clear,Light,158,30,Mountainous_Terrain,Low,0,,0,0,,
F202404140179,FlyBig,ATR 72,20,Taxi,BLR,BBI,3.71,1688,5030,17484,10360,9,167,9188,2024-04-14,22:08,Summer,2.35,30,271,14.5,0.0,Cloudy,None,3000,85,Multiple_Waypoints,High,0,,0,0,,
F202507020180,SpiceJet,Boeing 787,15,Landing,MAA,COK,4.12,693,2535,1164,574,12,228,1291,2025-07-02,17:36,Monsoon,6.42,26,260,24.0,7.09,Rain,Light,33,30,Direct,Medium,0,,0,0,,
F202308290181,Star Air,Dornier Do 228,8,Landing,DEL,BLR,0.66,190,4876,10540,4701,11,232,1238,2023-08-29,23:07,Monsoon,7.17,14,254,16.4,10.73,Cloudy,Moderate,777,3000,Multiple_Waypoints,Medium,0,,0,0,,
F202103230182,IndiGo,Airbus A321,4,Landing,DEL,BBI,2.62,1460,3545,17255,6537,10,232,4713,2021-03-23,02:03,Summer,7.67,8,119,19.4,0.0,Clear,Light,777,85,Mountainous_Terrain,Medium,0,,0,0,,
F202312170183,Akasa Air,Boeing 737,14,Landing,AMD,ATQ,0.82,812,1262,12412,8252,5,285,5742,2023-12-17,13:24,Summer,2.87,8,330,12.3,0.0,Clear,Moderate,192,765,Mountainous_Terrain,High,0,,0,0,,
F202403300184,SpiceJet,Boeing 737,2,Landing,GOI,ATQ,3.0,982,5155,19752,7975,7,116,1685,2024-03-30,14:37,Summer,6.24,32,230,44.1,0.0,Clear,None,189,765,Multiple_Waypoints,High,0,,0,0,,
F202205210185,Akasa Air,Boeing 787,11,Landing,BOM,BBI,1.61,1954,6502,3448,1590,4,246,2563,2022-05-21,09:16,Summer,5.47,18,33,35.0,0.0,Clear,Severe,39,85,Multiple_Waypoints,Medium,0,,0,0,,
F202311140186,Star Air,Embraer E190,5,Takeoff,CCU,ATQ,0.98,1074,2098,18868,4397,12,286,8017,2023-11-14,02:16,Summer,6.79,17,183,41.1,0.0,Clear,Moderate,18,765,Mountainous_Terrain,Low,0,,0,0,,
F202211240187,IndiGo,Embraer E190,3,Landing,GAU,PNQ,1.5,1663,1907,9006,6911,12,106,6155,2022-11-24,13:33,Summer,0.83,38,48,10.6,0.0,Clear,Severe,158,1863,Mountainous_Terrain,Low,0,,0,0,,
F202505050188,Akasa Air,Embraer E190,23,En_Route,BBI,HYD,3.05,1350,5588,3669,1194,5,374,4841,2025-05-05,12:39,Summer,7.4,30,336,20.2,0.0,Clear,None,85,2024,Mountainous_Terrain,Low,0,,0,0,,
F202304080189,Akasa Air,Dornier Do 228,10,Parked,BLR,DEL,3.61,166,1198,19241,18283,8,194,5586,2023-04-08,06:12,Summer,5.17,16,9,32.0,0.0,Clear,Light,3000,777,Mountainous_Terrain,Medium,0,,0,0,,
F202308070190,IndiGo,Airbus A321,1,Parked,BBI,DEL,3.96,636,3818,14124,616,8,400,444,2023-08-07,20:54,Monsoon,1.5,27,2,20.4,14.63,Rain,Moderate,85,777,Direct,Medium,0,,0,0,,
F202102120191,Star Air,Boeing 737,21,En_Route,BLR,GAU,1.61,548,7266,14581,6206,5,252,7372,2021-02-12,17:43,Summer,5.28,33,86,23.8,0.0,Cloudy,Light,3000,158,Mountainous_Terrain,Medium,0,,0,0,,
F202203170192,Akasa Air,Airbus A320,3,En_Route,HYD,AMD,3.0,1805,1852,3249,2024,5,188,8590,2022-03-17,04:04,Summer,8.01,12,334,31.3,0.0,Clear,Moderate,2024,192,Mountainous_Terrain,Low,0,,0,0,,
F202106070193,Star Air,Boeing 737,18,Taxi,BOM,AMD,3.68,140,3381,7612,5674,10,286,1568,2021-06-07,18:24,Monsoon,7.58,24,46,18.4,0.97,Rain,Moderate,39,192,Mountainous_Terrain,Low,0,,0,0,,
F202101120194,Akasa Air,Embraer E190,9,Landing,PNQ,GAU,4.99,220,4048,10446,6158,5,63,2421,2021-01-12,14:57,Summer,2.09,21,261,34.9,0.0,Clear,None,1863,158,Direct,High,0,,0,0,,
F202210190195,Air India,Dornier Do 228,22,En_Route,BOM,IXB,2.93,1639,1985,15611,10664,10,197,6154,2022-10-19,07:56,Summer,7.41,34,106,18.1,0.0,Clear,None,39,412,Mountainous_Terrain,Medium,0,,0,0,,
F202111030196,Star Air,ATR 72,12,En_Route,BBI,COK,2.72,1025,2477,11321,10280,11,272,4875,2021-11-03,05:07,Summer,3.01,6,49,23.5,0.0,Clear,Severe,85,30,Multiple_Waypoints,Medium,0,,0,0,,
F202202020197,IndiGo,Airbus A320,20,Taxi,PNQ,AMD,2.94,1437,3569,8012,5824,6,193,7183,2022-02-02,04:22,Summer,4.29,1,245,38.9,0.0,Cloudy,Moderate,1863,192,Mountainous_Terrain,Low,0,,0,0,,
F202101260198,Akasa Air,Boeing 737,3,Taxi,GOI,BLR,1.32,843,7453,6506,2369,10,309,2706,2021-01-26,17:38,Summer,7.97,4,350,29.0,0.0,Clear,Moderate,189,3000,Direct,Medium,0,,0,0,,
F202410030199,FlyBig,Boeing 737,6,Parked,GOI,DEL,1.6,188,3353,9838,1858,11,397,9882,2024-10-03,05:02,Summer,3.17,15,26,15.6,0.0,Clear,None,189,777,Multiple_Waypoints,Low,0,,0,0,,
F202102250200,Vistara,Airbus A320,21,Takeoff,GOI,HYD,3.85,198,3570,5342,3102,8,66,5602,2021-02-25,05:15,Summer,7.17,24,62,18.3,0.0,Clear,Severe,189,2024,Multiple_Waypoints,Low,0,,0,0,,
F202109140201,Air India,Boeing 737,10,Parked,AMD,MAA,1.57,1655,5506,9606,1359,7,149,9909,2021-09-14,03:40,Monsoon,6.31,33,144,10.1,4.12,Cloudy,None,192,33,Direct,Low,0,,0,0,,
F202205150202,IndiGo,Dornier Do 228,24,Takeoff,ATQ,AMD,2.88,615,6329,13082,7770,4,395,3139,2022-05-15,01:23,Summer,8.09,3,189,17.9,0.0,Cloudy,Severe,765,192,Mountainous_Terrain,Medium,0,,0,0,,
F202106220203,Akasa Air,Boeing 737,2,Parked,BOM,AMD,3.01,1102,6650,6481,2887,4,102,1445,2021-06-22,15:28,Monsoon,4.15,13,215,18.3,10.87,Cloudy,Moderate,39,192,Direct,High,0,,0,0,,
F202411080204,Akasa Air,ATR 72,5,Taxi,DEL,BLR,3.21,666,625,5593,2012,4,341,2707,2024-11-08,00:05,Summer,8.85,10,290,20.0,0.0,Clear,None,777,3000,Multiple_Waypoints,High,0,,0,0,,
F202503220205,Air India,Boeing 787,18,Landing,CCU,IXB,3.22,1243,540,2660,1172,9,372,9812,2025-03-22,02:14,Summer,2.11,31,153,41.3,0.0,Dust_Storm,Severe,18,412,Mountainous_Terrain,High,0,,0,0,,
F202012140206,FlyBig,Embraer E190,1,Takeoff,GAU,HYD,3.28,1451,3634,13729,7910,11,75,6655,2020-12-14,15:58,Summer,5.25,38,57,37.1,0.0,Clear,Light,158,2024,Direct,High,0,,0,0,,
F202208230207,Vistara,ATR 72,18,Parked,COK,CCU,3.69,385,4194,2403,1818,4,72,6024,2022-08-23,22:47,Monsoon,4.41,21,31,15.2,11.82,Cloudy,Light,30,18,Multiple_Waypoints,Medium,0,,0,0,,
F202407220208,FlyBig,ATR 72,25,En_Route,BOM,GAU,3.43,640,1881,12848,2561,9,163,3011,2024-07-22,20:19,Monsoon,9.15,38,248,27.7,3.88,Cloudy,Moderate,39,158,Direct,Low,0,,0,0,,
F202504300209,SpiceJet,Boeing 737,16,Takeoff,BLR,PNQ,4.69,801,578,17765,11487,4,139,184,2025-04-30,14:32,Summer,1.31,21,108,43.9,0.0,Cloudy,None,3000,1863,Mountainous_Terrain,Low,0,,0,0,,
F202301090210,SpiceJet,ATR 72,10,Parked,DEL,BBI,4.85,371,2041,15105,8547,5,147,4901,2023-01-09,00:20,Summer,1.33,2,268,18.1,0.0,Clear,Light,777,85,Mountainous_Terrain,High,0,,0,0,,
F202211090211,Air India,Airbus A320,9,Parked,PNQ,ATQ,1.23,312,3524,16770,11129,5,137,9432,2022-11-09,02:20,Summer,1.69,33,15,34.9,0.0,Clear,Light,1863,765,Direct,Low,0,,0,0,,
F202412310212,Star Air,Dornier Do 228,6,Parked,CCU,GOI,4.58,1710,2918,2137,783,10,213,3955,2024-12-31,08:41,Summer,7.83,21,5,43.9,0.0,Cloudy,Moderate,18,189,Mountainous_Terrain,Medium,0,,0,0,,
F202304090213,Akasa Air,Boeing 737,8,En_Route,CCU,ATQ,2.35,1946,2430,10825,8279,10,255,5256,2023-04-09,01:24,Summer,2.94,3,221,25.7,0.0,Clear,None,18,765,Direct,Medium,0,,0,0,,
F202409130214,Air India,Airbus A321,25,Takeoff,BOM,BLR,1.34,1260,4346,4858,2208,4,102,5006,2024-09-13,16:26,Monsoon,3.44,21,49,22.2,6.41,Rain,Severe,39,3000,Direct,Low,0,,0,0,,
F202407090215,IndiGo,ATR 72,9,Landing,DEL,GOI,1.69,817,1281,5299,2400,5,139,9757,2024-07-09,02:06,Monsoon,8.3,35,165,44.0,7.93,Cloudy,Severe,777,189,Mountainous_Terrain,Low,0,,0,0,,
F202310300216,Vistara,Embraer E190,22,Taxi,CCU,GAU,0.91,503,607,10263,4521,7,67,6158,2023-10-30,11:16,Summer,4.52,10,350,40.9,0.0,Clear,None,18,158,Multiple_Waypoints,Medium,0,,0,0,,
F202407230217,FlyBig,Airbus A320,19,En_Route,CCU,BOM,2.32,489,6714,6575,5785,12,90,7677,2024-07-23,00:02,Monsoon,3.58,5,60,38.1,12.16,Rain,Severe,18,39,Direct,High,0,,0,0,,
F202105280218,IndiGo,Airbus A320,20,Taxi,HYD,DEL,3.39,1515,7813,9349,6944,6,257,8476,2021-05-28,03:49,Summer,9.0,25,205,25.0,0.0,Dust_Storm,Moderate,2024,777,Multiple_Waypoints,Low,0,,0,0,,
F202407180219,SpiceJet,Airbus A320,10,En_Route,CCU,IXB,3.8,1286,3841,17569,16669,7,398,6265,2024-07-18,18:22,Monsoon,7.84,19,262,28.0,5.13,Cloudy,Moderate,18,412,Direct,Low,0,,0,0,,
F202405290220,Alliance Air,Airbus A320,7,Takeoff,PNQ,COK,1.95,183,4023,3455,570,9,209,1524,2024-05-29,13:47,Summer,7.16,40,174,44.2,0.0,Clear,Light,1863,30,Mountainous_Terrain,Medium,0,,0,0,,
